tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
s__Candidatus_Blochmannia_pennsylvanicus,g__Candidatus_Blochmannia,rank_7,s__Candidatus_Blochmannia_pennsylvanicus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Blochmannia,s__Candidatus_Blochmannia_pennsylvanicus
s__Candidatus_Blochmannia_vafer,g__Candidatus_Blochmannia,rank_7,s__Candidatus_Blochmannia_vafer,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Blochmannia,s__Candidatus_Blochmannia_vafer
g__Candidatus_Moranella,f__Enterobacteriaceae,rank_6,g__Candidatus_Moranella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Moranella,
s__Candidatus_Moranella_endobia,g__Candidatus_Moranella,rank_7,s__Candidatus_Moranella_endobia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Moranella,s__Candidatus_Moranella_endobia
g__Candidatus_Riesia,f__Enterobacteriaceae,rank_6,g__Candidatus_Riesia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Riesia,
s__Candidatus_Riesia_pediculicola,g__Candidatus_Riesia,rank_7,s__Candidatus_Riesia_pediculicola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Riesia,s__Candidatus_Riesia_pediculicola
f__Erwiniaceae,o__Enterobacterales,rank_5,f__Erwiniaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,,
g__Buchnera,f__Erwiniaceae,rank_6,g__Buchnera,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Buchnera,
s__Buchnera_aphidicola,g__Buchnera,rank_7,s__Buchnera_aphidicola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Buchnera,s__Buchnera_aphidicola
g__Pantoea,f__Erwiniaceae,rank_6,g__Pantoea,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,
s__Pantoea_sp._At-9b,g__Pantoea,rank_7,s__Pantoea_sp._At-9b,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,s__Pantoea_sp._At-9b
g__Wigglesworthia,f__Erwiniaceae,rank_6,g__Wigglesworthia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Wigglesworthia,
s__Wigglesworthia_glossinidia,g__Wigglesworthia,rank_7,s__Wigglesworthia_glossinidia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Wigglesworthia,s__Wigglesworthia_glossinidia
f__Morganellaceae,o__Enterobacterales,rank_5,f__Morganellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,,
g__Photorhabdus,f__Morganellaceae,rank_6,g__Photorhabdus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Photorhabdus,
s__Photorhabdus_asymbiotica,g__Photorhabdus,rank_7,s__Photorhabdus_asymbiotica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Photorhabdus,s__Photorhabdus_asymbiotica
o__Legionellales,c__Gammaproteobacteria,rank_4,o__Legionellales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,,,
f__Coxiellaceae,o__Legionellales,rank_5,f__Coxiellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,,
g__Coxiella,f__Coxiellaceae,rank_6,g__Coxiella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__Coxiella,
s__Coxiella_burnetii,g__Coxiella,rank_7,s__Coxiella_burnetii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__Coxiella,s__Coxiella_burnetii
g__Rickettsiella,f__Coxiellaceae,rank_6,g__Rickettsiella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__Rickettsiella,
s__Rickettsiella_grylli,g__Rickettsiella,rank_7,s__Rickettsiella_grylli,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__Rickettsiella,s__Rickettsiella_grylli
f__Legionellaceae,o__Legionellales,rank_5,f__Legionellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,,
g__Legionella,f__Legionellaceae,rank_6,g__Legionella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,
s__Legionella_drancourtii,g__Legionella,rank_7,s__Legionella_drancourtii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella_drancourtii
o__Methylococcales,c__Gammaproteobacteria,rank_4,o__Methylococcales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,,,
f__Methylococcaceae,o__Methylococcales,rank_5,f__Methylococcaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,,
g__Methylobacter,f__Methylococcaceae,rank_6,g__Methylobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylobacter,
s__Methylobacter_tundripaludum,g__Methylobacter,rank_7,s__Methylobacter_tundripaludum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylobacter,s__Methylobacter_tundripaludum
g__Methylococcus,f__Methylococcaceae,rank_6,g__Methylococcus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylococcus,
s__Methylococcus_capsulatus,g__Methylococcus,rank_7,s__Methylococcus_capsulatus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylococcus,s__Methylococcus_capsulatus
o__Oceanospirillales,c__Gammaproteobacteria,rank_4,o__Oceanospirillales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,
f__Alcanivoracaceae,o__Oceanospirillales,rank_5,f__Alcanivoracaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,,
g__Alcanivorax,f__Alcanivoracaceae,rank_6,g__Alcanivorax,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,
s__Alcanivorax_sp._DG881,g__Alcanivorax,rank_7,s__Alcanivorax_sp._DG881,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,s__Alcanivorax_sp._DG881
f__Hahellaceae,o__Oceanospirillales,rank_5,f__Hahellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,,
g__Hahella,f__Hahellaceae,rank_6,g__Hahella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,
s__Hahella_chejuensis,g__Hahella,rank_7,s__Hahella_chejuensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,s__Hahella_chejuensis
f__Halomonadaceae,o__Oceanospirillales,rank_5,f__Halomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,,
g__Candidatus_Carsonella,f__Halomonadaceae,rank_6,g__Candidatus_Carsonella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Candidatus_Carsonella,
s__Candidatus_Carsonella_ruddii,g__Candidatus_Carsonella,rank_7,s__Candidatus_Carsonella_ruddii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Candidatus_Carsonella,s__Candidatus_Carsonella_ruddii
g__Halomonas,f__Halomonadaceae,rank_6,g__Halomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,
s__Halomonas_elongata,g__Halomonas,rank_7,s__Halomonas_elongata,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__Halomonas_elongata
f__Kangiellaceae,o__Oceanospirillales,rank_5,f__Kangiellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,,
g__Kangiella,f__Kangiellaceae,rank_6,g__Kangiella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,
s__Kangiella_koreensis,g__Kangiella,rank_7,s__Kangiella_koreensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,s__Kangiella_koreensis
f__Oceanospirillaceae,o__Oceanospirillales,rank_5,f__Oceanospirillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,,
g__Bermanella,f__Oceanospirillaceae,rank_6,g__Bermanella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Bermanella,
s__Bermanella_marisrubri,g__Bermanella,rank_7,s__Bermanella_marisrubri,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Bermanella,s__Bermanella_marisrubri
g__Marinomonas,f__Oceanospirillaceae,rank_6,g__Marinomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Marinomonas,
s__Marinomonas_posidonica,g__Marinomonas,rank_7,s__Marinomonas_posidonica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Marinomonas,s__Marinomonas_posidonica
g__Neptuniibacter,f__Oceanospirillaceae,rank_6,g__Neptuniibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptuniibacter,
s__Neptuniibacter_caesariensis,g__Neptuniibacter,rank_7,s__Neptuniibacter_caesariensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptuniibacter,s__Neptuniibacter_caesariensis
f__Saccharospirillaceae,o__Oceanospirillales,rank_5,f__Saccharospirillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,,
g__Reinekea,f__Saccharospirillaceae,rank_6,g__Reinekea,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Reinekea,
s__Reinekea_blandensis,g__Reinekea,rank_7,s__Reinekea_blandensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Reinekea,s__Reinekea_blandensis
o__Pasteurellales,c__Gammaproteobacteria,rank_4,o__Pasteurellales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,,,
f__Pasteurellaceae,o__Pasteurellales,rank_5,f__Pasteurellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,,
g__Actinobacillus,f__Pasteurellaceae,rank_6,g__Actinobacillus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Actinobacillus,
s__Actinobacillus_minor,g__Actinobacillus,rank_7,s__Actinobacillus_minor,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Actinobacillus,s__Actinobacillus_minor
g__Aggregatibacter,f__Pasteurellaceae,rank_6,g__Aggregatibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,
s__Aggregatibacter_segnis,g__Aggregatibacter,rank_7,s__Aggregatibacter_segnis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__Aggregatibacter_segnis
g__Haemophilus,f__Pasteurellaceae,rank_6,g__Haemophilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,
s__Haemophilus_influenzae,g__Haemophilus,rank_7,s__Haemophilus_influenzae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_influenzae
o__Pseudomonadales,c__Gammaproteobacteria,rank_4,o__Pseudomonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,
f__Moraxellaceae,o__Pseudomonadales,rank_5,f__Moraxellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,,
g__Acinetobacter,f__Moraxellaceae,rank_6,g__Acinetobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,
s__Acinetobacter_nosocomialis,g__Acinetobacter,rank_7,s__Acinetobacter_nosocomialis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_nosocomialis
g__Moraxella,f__Moraxellaceae,rank_6,g__Moraxella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Moraxella,
s__Moraxella_catarrhalis,g__Moraxella,rank_7,s__Moraxella_catarrhalis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Moraxella,s__Moraxella_catarrhalis
g__Psychrobacter,f__Moraxellaceae,rank_6,g__Psychrobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,
s__Psychrobacter_sp._PRwf-1,g__Psychrobacter,rank_7,s__Psychrobacter_sp._PRwf-1,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,s__Psychrobacter_sp._PRwf-1
f__Pseudomonadaceae,o__Pseudomonadales,rank_5,f__Pseudomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,,
g__Azotobacter,f__Pseudomonadaceae,rank_6,g__Azotobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Azotobacter,
s__Azotobacter_vinelandii,g__Azotobacter,rank_7,s__Azotobacter_vinelandii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Azotobacter,s__Azotobacter_vinelandii
o__Salinisphaerales,c__Gammaproteobacteria,rank_4,o__Salinisphaerales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,,,
f__Salinisphaeraceae,o__Salinisphaerales,rank_5,f__Salinisphaeraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Salinisphaeraceae,,
g__Salinisphaera,f__Salinisphaeraceae,rank_6,g__Salinisphaera,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Salinisphaeraceae,g__Salinisphaera,
s__Salinisphaera_shabanensis,g__Salinisphaera,rank_7,s__Salinisphaera_shabanensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Salinisphaeraceae,g__Salinisphaera,s__Salinisphaera_shabanensis
o__Thiotrichales,c__Gammaproteobacteria,rank_4,o__Thiotrichales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,,,
f__Francisellaceae,o__Thiotrichales,rank_5,f__Francisellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Francisellaceae,,
g__Francisella,f__Francisellaceae,rank_6,g__Francisella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Francisellaceae,g__Francisella,
s__Francisella_tularensis,g__Francisella,rank_7,s__Francisella_tularensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Francisellaceae,g__Francisella,s__Francisella_tularensis
f__Piscirickettsiaceae,o__Thiotrichales,rank_5,f__Piscirickettsiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,,
g__Hydrogenovibrio,f__Piscirickettsiaceae,rank_6,g__Hydrogenovibrio,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Hydrogenovibrio,
s__Hydrogenovibrio_crunogenus,g__Hydrogenovibrio,rank_7,s__Hydrogenovibrio_crunogenus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Hydrogenovibrio,s__Hydrogenovibrio_crunogenus
g__Methylophaga,f__Piscirickettsiaceae,rank_6,g__Methylophaga,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Methylophaga,
s__Methylophaga_thiooxydans,g__Methylophaga,rank_7,s__Methylophaga_thiooxydans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Methylophaga,s__Methylophaga_thiooxydans
g__Thiomicrospira,f__Piscirickettsiaceae,rank_6,g__Thiomicrospira,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Thiomicrospira,
s__Thiomicrospira_cyclica,g__Thiomicrospira,rank_7,s__Thiomicrospira_cyclica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__Thiomicrospira,s__Thiomicrospira_cyclica
o__Vibrionales,c__Gammaproteobacteria,rank_4,o__Vibrionales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,,,
f__Vibrionaceae,o__Vibrionales,rank_5,f__Vibrionaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,,
g__Photobacterium,f__Vibrionaceae,rank_6,g__Photobacterium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Photobacterium,
s__Photobacterium_angustum,g__Photobacterium,rank_7,s__Photobacterium_angustum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Photobacterium,s__Photobacterium_angustum
g__Vibrio,f__Vibrionaceae,rank_6,g__Vibrio,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,
s__Vibrio_furnissii,g__Vibrio,rank_7,s__Vibrio_furnissii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio_furnissii
o__Xanthomonadales,c__Gammaproteobacteria,rank_4,o__Xanthomonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,,,
f__Xanthomonadaceae,o__Xanthomonadales,rank_5,f__Xanthomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,,
g__Pseudoxanthomonas,f__Xanthomonadaceae,rank_6,g__Pseudoxanthomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,
s__Pseudoxanthomonas_suwonensis,g__Pseudoxanthomonas,rank_7,s__Pseudoxanthomonas_suwonensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__Pseudoxanthomonas_suwonensis
g__Xylella,f__Xanthomonadaceae,rank_6,g__Xylella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xylella,
s__Xylella_fastidiosa,g__Xylella,rank_7,s__Xylella_fastidiosa,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xylella,s__Xylella_fastidiosa
c__Oligoflexia,p__Proteobacteria,rank_3,c__Oligoflexia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,,,,
o__Bacteriovoracales,c__Oligoflexia,rank_4,o__Bacteriovoracales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,,,
f__Halobacteriovoraceae,o__Bacteriovoracales,rank_5,f__Halobacteriovoraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,,
g__Halobacteriovorax,f__Halobacteriovoraceae,rank_6,g__Halobacteriovorax,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,g__Halobacteriovorax,
s__Halobacteriovorax_marinus,g__Halobacteriovorax,rank_7,s__Halobacteriovorax_marinus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,g__Halobacteriovorax,s__Halobacteriovorax_marinus
o__Bdellovibrionales,c__Oligoflexia,rank_4,o__Bdellovibrionales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,,,
f__Bdellovibrionaceae,o__Bdellovibrionales,rank_5,f__Bdellovibrionaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,,
g__Bdellovibrio,f__Bdellovibrionaceae,rank_6,g__Bdellovibrio,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,
s__Bdellovibrio_bacteriovorus,g__Bdellovibrio,rank_7,s__Bdellovibrio_bacteriovorus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_bacteriovorus
c__Zetaproteobacteria,p__Proteobacteria,rank_3,c__Zetaproteobacteria,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,,,,
o__Mariprofundales,c__Zetaproteobacteria,rank_4,o__Mariprofundales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,,,
f__Mariprofundaceae,o__Mariprofundales,rank_5,f__Mariprofundaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,,
g__Mariprofundus,f__Mariprofundaceae,rank_6,g__Mariprofundus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,
