Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
gold_standard_high_single	RH|P|C38954_278	PF01409a	112	353	r__Root	1.0	466	3.5e-48	0.9998707101	2.0059	0.0964,1.0279,0.8816
gold_standard_high_single	RH|P|C3882_14	PF01409a	91	330	r__Root	1.0	201	8.2e-50	1.0	3.1005	1.8844,0.8776,0.3385
gold_standard_high_single	RH|P|C14782_532	PF01409a	99	342	r__Root	1.0	201	2e-49	1.0	3.2415	1.8844,1.0186,0.3385
gold_standard_high_single	RH|P|C1719_46	PF01409a	91	337	r__Root	1.0	201	6.4e-50	1.0	3.068	1.8844,0.8451,0.3385
gold_standard_high_single	RH|P|C22515_37	PF01409a	92	339	r__Root	1.0	466	9.6e-53	1.0	1.8932	0.1376,0.874,0.8816
gold_standard_high_single	RH|P|C30270_90	PF01409a	98	339	r__Root	1.0	201	4e-49	0.5447671332	3.1821	1.8844,0.9592,0.3385
gold_standard_high_single	RH|P|C34485_17	PF01409a	487	713	r__Root	1.0	469	3.2e-14	1.0	4.6333	1.1955,1.2051,2.2327
gold_standard_high_single	RH|P|C15470_180	PF01409a	99	342	r__Root	1.0	201	5.2e-50	1.0	3.2318	1.8844,1.0089,0.3385
gold_standard_high_single	RH|P|C6491_18	PF01409a	91	336	r__Root	1.0	201	5.6e-50	1.0	3.1434	1.8844,0.9205,0.3385
gold_standard_high_single	RH|P|C14891_38	PF01409a	90	335	r__Root	1.0	201	9.4e-52	1.0	3.0911	1.8844,0.8682,0.3385
gold_standard_high_single	RH|P|C3804_15	PF01409a	92	339	r__Root	1.0	466	8.6e-56	0.9999668447	1.9086	0.0855,0.9415,0.8816
gold_standard_high_single	RH|P|C30349_183	PF01409a	92	326	r__Root	1.0	201	8.2e-56	1.0	3.109	1.8844,0.8861,0.3385
gold_standard_high_single	RH|P|C33477_191	PF01409a	92	330	r__Root	1.0	201	6.3e-54	1.0	3.07	1.8844,0.8471,0.3385
gold_standard_high_single	RH|P|C10199_13	PF01409a	99	342	r__Root	1.0	466	5.1e-52	1.0	1.9462	0.1098,0.9547,0.8816
gold_standard_high_single	RH|P|C9692_562	PF01409a	108	349	r__Root	1.0	466	1.5e-48	0.9998850112	2.0473	0.0925,1.0733,0.8816
gold_standard_high_single	RH|P|C17173_144	PF01409a	485	729	r__Root	1.0	469	0.00025	1.0	5.6676	1.6377,1.7971,2.2327
gold_standard_high_single	RH|P|C17968_240	PF01409a	91	337	r__Root	1.0	201	4.5e-50	1.0	3.068	1.8844,0.8451,0.3385
gold_standard_high_single	RH|P|C36584_45	PF01409a	92	340	r__Root	1.0	201	2.1e-51	1.0	3.2504	1.8844,1.0275,0.3385
gold_standard_high_single	RH|P|C4583_560	PF01409a	150	398	r__Root	1.0	201	5e-46	1.0	3.4383	1.8844,1.2154,0.3385
gold_standard_high_single	RH|P|C38322_60	PF01409a	99	342	r__Root	1.0	201	1.8e-51	1.0	3.176	1.8844,0.9531,0.3385
gold_standard_high_single	RH|P|C18550_141	PF01409a	91	337	r__Root	1.0	201	5e-50	1.0	3.068	1.8844,0.8451,0.3385
gold_standard_high_single	RH|P|C17770_120	PF01409a	99	342	r__Root	1.0	201	2.4e-51	1.0	3.2096	1.8844,0.9867,0.3385
gold_standard_high_single	RH|P|C12585_9	PF01409a	93	339	r__Root	1.0	466	2.8e-56	0.9994865593	1.8387	0.1495,0.8076,0.8816
gold_standard_high_single	RH|P|C28682_36	PF01409a	366	589	r__Root	1.0	469	7.7e-13	1.0	5.3655	1.4691,1.6638,2.2327
gold_standard_high_single	RH|P|C16186_51	PF01409a	91	326	r__Root	1.0	201	1.1e-51	1.0	3.276	1.8844,1.0531,0.3385
gold_standard_high_single	RH|P|C10603_37	PF01409a	100	344	r__Root	1.0	201	9.7e-47	1.0	3.073	1.8844,0.8501,0.3385
gold_standard_high_single	RH|P|C17473_212	PF01409a	91	330	r__Root	1.0	201	3.4e-51	1.0	3.1685	1.8844,0.9456,0.3385
gold_standard_high_single	RH|P|C3488_99	PF01409a	92	337	r__Root	1.0	201	1e-47	1.0	3.1591	1.8844,0.9362,0.3385
gold_standard_high_single	RH|P|C7936_91	PF01409a	97	344	r__Root	1.0	201	7.3e-54	1.0	3.1429	1.8844,0.92,0.3385
gold_standard_high_single	RH|P|C13018_37	PF01409a	95	340	r__Root	1.0	201	1.7e-46	1.0	3.2141	1.8844,0.9912,0.3385
gold_standard_high_single	RH|P|C15719_322	PF01409a	105	351	r__Root	1.0	466	6.8e-48	0.9999614733	2.0096	0.0705,1.0575,0.8816
gold_standard_high_single	RH|P|C23538_123	PF01409a	94	340	r__Root	1.0	466	2.3e-52	0.9999396085	1.8409	0.0993,0.86,0.8816
gold_standard_high_single	RH|P|C4594_4	PF01409a	93	337	r__Root	1.0	201	2.6e-53	1.0	3.0281	1.8844,0.8052,0.3385
gold_standard_high_single	RH|P|C7235_807	PF01409a	99	342	r__Root	1.0	201	7.8e-50	1.0	3.2415	1.8844,1.0186,0.3385
gold_standard_high_single	RH|P|C24127_135	PF01409a	92	330	r__Root	1.0	201	3.7e-54	1.0	3.0643	1.8844,0.8414,0.3385
gold_standard_high_single	RH|P|C15352_23	PF01409a	91	325	r__Root	1.0	201	4e-52	1.0	3.2098	1.8844,0.9869,0.3385
gold_standard_high_single	RH|P|C30390_250	PF01409a	93	339	r__Root	1.0	466	1.2e-57	1.0	1.7829	0.118,0.7832,0.8816
gold_standard_high_single	RH|P|C1981_30	PF01409a	90	334	r__Root	1.0	466	4.4e-51	0.9999379208	1.952	0.1003,0.9701,0.8816
gold_standard_high_single	RH|P|C17738_144	PF01409a	485	729	r__Root	1.0	469	0.00025	1.0	5.6676	1.6377,1.7971,2.2327
gold_standard_high_single	RH|P|C37114_17	PF01409a	47	273	r__Root	1.0	91	1e-31	1.0	2.306	0.2878,0.8415,1.1767
gold_standard_high_single	RH|P|C31983_146	PF01409a	91	333	r__Root	1.0	201	3.9e-51	1.0	3.0976	1.8844,0.8747,0.3385
gold_standard_high_single	RH|P|C32308_46	PF01409a	101	344	r__Root	1.0	201	1.7e-51	1.0	3.1816	1.8844,0.9587,0.3385
gold_standard_high_single	RH|P|C11817_68	PF01409a	93	339	r__Root	1.0	201	1.1e-42	1.0	3.2862	1.8844,1.0633,0.3385
gold_standard_high_single	RH|P|C28424_405	PF01409a	91	337	r__Root	1.0	201	1.2e-48	1.0	3.2052	1.8844,0.9823,0.3385
gold_standard_high_single	RH|P|C36670_59	PF01409a	93	339	r__Root	1.0	201	2e-47	1.0	3.1164	1.8844,0.8935,0.3385
gold_standard_high_single	RH|P|C21679_267	PF01409a	96	343	r__Root	1.0	201	7.3e-51	1.0	3.1386	1.8844,0.9157,0.3385
gold_standard_high_single	RH|P|C33413_87	PF01409a	92	339	r__Root	1.0	466	2e-56	1.0	1.8065	0.1114,0.8135,0.8816
gold_standard_high_single	RH|P|C36584_46	PF01409a	479	703	r__Root	1.0	469	9.9e-08	1.0	5.6745	1.6377,1.8041,2.2327
gold_standard_high_single	RH|P|C34186_28	PF01409a	92	330	r__Root	1.0	201	1.1e-49	1.0	3.1012	1.8844,0.8783,0.3385
gold_standard_high_single	RH|P|C4621_155	PF01409a	92	338	r__Root	1.0	201	1e-47	1.0	3.2089	1.8844,0.986,0.3385
gold_standard_high_single	RH|P|C16426_21	PF01409a	93	337	r__Root	1.0	201	3.9e-49	1.0	3.1105	1.8844,0.8876,0.3385
gold_standard_high_single	RH|P|C13871_5	PF01409a	91	337	r__Root	1.0	201	3.1e-49	1.0	3.0379	1.8844,0.815,0.3385
gold_standard_high_single	RH|P|C4053_224	PF01409a	92	338	r__Root	1.0	201	7.7e-48	1.0	3.1798	1.8844,0.9569,0.3385
gold_standard_high_single	RH|P|C34013_76	PF01409a	92	339	r__Root	1.0	466	8.2e-56	1.0	1.8346	0.1086,0.8444,0.8816
gold_standard_high_single	RH|P|C15321_43	PF01409a	478	708	r__Root	1.0	469	1.5e-10	1.0	4.7611	1.2441,1.2844,2.2327
gold_standard_high_single	RH|P|C3804_16	PF01409a	474	703	r__Root	1.0	469	1.1e-10	1.0	4.7088	1.4016,1.0745,2.2327
gold_standard_high_single	RH|P|C17139_14	PF01409a	92	326	r__Root	1.0	201	1.1e-54	1.0	3.0029	1.8844,0.78,0.3385
gold_standard_high_single	RH|P|C38795_29	PF01409a	101	341	r__Root	1.0	201	1.4e-38	1.0	3.6616	1.8844,1.4387,0.3385
gold_standard_high_single	RH|P|C23305_271	PF01409a	96	343	r__Root	1.0	201	7.3e-51	1.0	3.1386	1.8844,0.9157,0.3385
gold_standard_high_single	RH|P|C31122_17	PF01409a	119	430	r__Root	1.0	91	6.6e-05	0.3586608663	2.7746	0.9601,0.6379,1.1767
gold_standard_high_single	RH|P|C11754_1386	PF01409a	175	494	r__Root	1.0	91	1.7e-05	1.0	3.3404	0.8244,1.3393,1.1767
gold_standard_high_single	RH|P|C10216_632	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	4.4e-98	1.0	0.1051	0.0215,0.0835,0.0
gold_standard_high_single	RH|P|C12521_87	PF01409a	27	329	r__Root	1.0	91	0.00092	1.0	3.5667	0.8568,1.5332,1.1767
gold_standard_high_single	RH|P|C7270_225	PF01409a	183	499	r__Root	1.0	91	4.1e-05	1.0	3.2258	0.9351,1.114,1.1767
gold_standard_high_single	RH|P|C25947_197	PF01409a	219	498	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	9.5e-94	1.0	0.1204	0.0202,0.1002,0.0
gold_standard_high_single	RH|P|C7870_157	PF01409a	171	489	r__Root	1.0	91	7.4e-06	1.0	3.2087	0.8048,1.2272,1.1767
gold_standard_high_single	RH|P|C29778_529	PF01409a	209	527	r__Root	1.0	91	3.5e-06	1.0	3.4124	0.6813,1.5544,1.1767
gold_standard_high_single	RH|P|C9439_615	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	6e-95	1.0	0.121	0.0221,0.0988,0.0
gold_standard_high_single	RH|P|C17863_487	PF01409a	182	499	r__Root	1.0	91	0.00047	1.0	3.3694	0.891,1.3017,1.1767
gold_standard_high_single	RH|P|C12391_5	PF01409a	175	494	r__Root	1.0	91	1.7e-05	1.0	3.3404	0.8244,1.3393,1.1767
gold_standard_high_single	RH|P|C1081_206	PF01409a	219	498	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	8.9e-94	1.0	0.1058	0.0214,0.0844,0.0
gold_standard_high_single	RH|P|C25242_332	PF01409a	187	503	r__Root	1.0	91	1.3e-06	1.0	3.2958	0.8724,1.2467,1.1767
gold_standard_high_single	RH|P|C25890_18	PF01409a	177	494	r__Root	1.0	91	5.2e-06	1.0	3.5109	0.8759,1.4583,1.1767
gold_standard_high_single	RH|P|C26056_65	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	1.7e-100	1.0	0.0682	0.0234,0.0448,0.0
gold_standard_high_single	RH|P|C2456_167	PF01409a	176	494	r__Root	1.0	91	1.9e-07	1.0	3.2321	0.681,1.3744,1.1767
gold_standard_high_single	RH|P|C26372_341	PF01409a	182	498	r__Root	1.0	91	0.00019	1.0	3.4784	0.9321,1.3696,1.1767
gold_standard_high_single	RH|P|C24442_63	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	5.9e-100	1.0	0.09	0.0222,0.0678,0.0
gold_standard_high_single	RH|P|C14146_430	PF01409a	183	501	r__Root	1.0	91	7.6e-07	1.0	3.1857	0.9112,1.0977,1.1767
gold_standard_high_single	RH|P|C38372_4	PF01409a	185	501	r__Root	1.0	91	2.4e-05	1.0	3.2915	0.9483,1.1665,1.1767
gold_standard_high_single	RH|P|C22142_583	PF01409a	200	518	r__Root	1.0	91	3.8e-06	1.0	3.3131	0.6789,1.4574,1.1767
gold_standard_high_single	RH|P|C37386_334	PF01409a	178	495	r__Root	1.0	91	1e-05	1.0	3.2659	0.9126,1.1766,1.1767
gold_standard_high_single	RH|P|C20850_30	PF01409a	9	324	r__Root	1.0	201	9.5e-05	1.0	2.7782	0.9737,1.4661,0.3385
gold_standard_high_single	RH|P|C28476_273	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	1e-96	1.0	0.0904	0.0221,0.0683,0.0
gold_standard_high_single	RH|P|C10167_334	PF01409a	157	475	r__Root	1.0	91	5.7e-06	1.0	3.1692	0.8525,1.14,1.1767
gold_standard_high_single	RH|P|C39774_175	PF01409a	205	523	r__Root	1.0	91	2.4e-06	1.0	3.6362	1.0442,1.4153,1.1767
gold_standard_high_single	RH|P|C28015_442	PF01409a	205	523	r__Root	1.0	91	2.4e-06	1.0	3.6362	1.0442,1.4153,1.1767
gold_standard_high_single	RH|P|C26938_3	PF01409a	164	482	r__Root	1.0	91	1.3e-08	1.0	3.4644	0.9604,1.3273,1.1767
gold_standard_high_single	RH|P|C16167_161	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	1.7e-100	1.0	0.0682	0.0234,0.0448,0.0
gold_standard_high_single	RH|P|C38850_385	PF01409a	183	499	r__Root	1.0	91	3.8e-05	1.0	3.3555	0.9484,1.2305,1.1767
gold_standard_high_single	RH|P|C16079_171	PF01409a	182	499	r__Root	1.0	91	0.00047	1.0	3.3694	0.891,1.3017,1.1767
gold_standard_high_single	RH|P|C11412_462	PF01409a	175	493	r__Root	1.0	91	5.8e-06	1.0	3.4366	0.8246,1.4353,1.1767
gold_standard_high_single	RH|P|C40322_735	PF01409a	180	497	r__Root	1.0	91	3.8e-06	1.0	3.0661	0.7863,1.1031,1.1767
gold_standard_high_single	RH|P|C24976_81	PF01409a	181	498	r__Root	1.0	91	1.2e-06	1.0	3.2958	0.8724,1.2467,1.1767
gold_standard_high_single	RH|P|C35035_53	PF01409a	3	302	r__Root	1.0	91	6.1e-05	1.0	3.0544	0.5894,1.2883,1.1767
gold_standard_high_single	RH|P|C11754_2115	PF01409a	755	1073	r__Root	1.0	91	0.00024	1.0	3.2017	0.9372,1.0878,1.1767
gold_standard_high_single	RH|P|C10295_293	PF01409a	186	502	r__Root	1.0	91	2.9e-05	1.0	3.1422	0.9061,1.0594,1.1767
gold_standard_high_single	RH|P|C11956_696	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae	1.0	206	5.7e-93	1.0	0.1515	0.0212,0.1304,0.0
gold_standard_high_single	RH|P|C6622_100	PF01409a	93	344	r__Root	1.0	466	1.8e-53	0.9999506854	1.8967	0.0941,0.921,0.8816
gold_standard_high_single	RH|P|C11038_676	PF01409a	91	356	r__Root	1.0	201	2.8e-47	1.0	3.1836	1.8844,0.9607,0.3385
gold_standard_high_single	RH|P|C9083_155	PF01409a	93	344	r__Root	1.0	466	1.7e-53	0.9999593127	1.8841	0.0911,0.9114,0.8816
gold_standard_high_single	RH|P|C7971_557	PF01409a	94	345	r__Root	1.0	201	6.8e-53	1.0	3.0456	1.8844,0.8227,0.3385
gold_standard_high_single	RH|P|C18790_52	PF01409a	94	344	r__Root	1.0	466	4.1e-52	0.9999639472	1.8885	0.0894,0.9174,0.8816
gold_standard_high_single	RH|P|C4806_49	PF01409a	93	344	r__Root	1.0	466	5.8e-53	0.9999587443	1.8837	0.0923,0.9098,0.8816
gold_standard_high_single	RH|P|C24095_172	PF01409a	94	344	r__Root	1.0	201	1.1e-52	1.0	3.0125	1.8844,0.7896,0.3385
gold_standard_high_single	RH|P|C30154_230	PF01409a	97	349	r__Root	1.0	201	1.7e-52	1.0	3.1077	1.8844,0.8848,0.3385
gold_standard_high_single	RH|P|C30001_574	PF01409a	97	349	r__Root	1.0	201	2.3e-52	1.0	3.0995	1.8844,0.8766,0.3385
gold_standard_high_single	RH|P|C14737_1277	PF01409a	93	345	r__Root	1.0	201	9.8e-53	1.0	3.0594	1.8844,0.8365,0.3385
gold_standard_high_single	RH|P|C35640_37	PF01409a	136	388	r__Root	1.0	201	4.5e-52	1.0	3.0725	1.8844,0.8496,0.3385
gold_standard_high_single	RH|P|C40266_182	PF01409a	95	346	r__Root	1.0	466	9.5e-52	0.9999688871	1.8902	0.0801,0.9284,0.8816
gold_standard_high_single	RH|P|C18552_27	PF01409a	94	344	r__Root	1.0	466	1.2e-52	0.9993941092	1.8629	0.1543,0.8271,0.8816
gold_standard_high_single	RH|P|C15329_59	PF01409a	92	340	r__Root	1.0	466	9.9e-53	1.0	1.8128	0.0931,0.8381,0.8816
gold_standard_high_single	RH|P|C15648_181	PF01409a	108	364	r__Root	1.0	466	1e-48	1.0	1.842	0.1324,0.828,0.8816
gold_standard_high_single	RH|P|C4483_640	PF01409a	94	344	r__Root	1.0	466	5e-53	0.999965103	1.9003	0.0909,0.9278,0.8816
gold_standard_high_single	RH|P|C7842_221	PF01409a	94	344	r__Root	1.0	466	1.2e-52	0.9993941092	1.8629	0.1543,0.8271,0.8816
gold_standard_high_single	RH|P|C19360_8	PF01409a	93	342	r__Root	1.0	466	4.2e-56	1.0	1.7521	0.1209,0.7496,0.8816
gold_standard_high_single	RH|P|C30345_184	PF01409a	93	344	r__Root	1.0	466	5.1e-53	0.999913897	1.9157	0.1034,0.9306,0.8816
gold_standard_high_single	RH|P|C21240_13	PF01409a	94	353	r__Root	1.0	201	6.1e-46	0.5200670063	3.2112	1.8844,0.9883,0.3385
gold_standard_high_single	RH|P|C860_377	PF01409a	91	343	r__Root	1.0	467	1e-51	1.0	2.1642	0.0352,0.8565,1.2725
gold_standard_high_single	RH|P|C39682_12	PF01409a	93	341	r__Root	1.0	201	2e-53	0.5439400564	3.0938	1.8844,0.8709,0.3385
gold_standard_high_single	RH|P|C30308_98	PF01409a	92	342	r__Root	1.0	466	2.7e-46	0.9997577592	1.935	0.1279,0.9255,0.8816
gold_standard_high_single	RH|P|C23979_10	PF01409a	108	365	r__Root	1.0	201	9.6e-43	0.5139576078	3.173	1.8844,0.9501,0.3385
gold_standard_high_single	RH|P|C17965_200	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C24443_444	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C18677_13	PF01409a	92	355	r__Root	1.0	201	2.2e-49	1.0	3.1779	1.8844,0.955,0.3385
gold_standard_high_single	RH|P|C41013_504	PF01409a	93	345	r__Root	1.0	201	2.4e-52	1.0	3.0589	1.8844,0.836,0.3385
gold_standard_high_single	RH|P|C40008_182	PF01409a	94	344	r__Root	1.0	201	2.8e-53	1.0	2.9983	1.8844,0.7754,0.3385
gold_standard_high_single	RH|P|C22240_74	PF01409a	91	342	r__Root	1.0	201	1.3e-49	1.0	3.1187	1.8844,0.8958,0.3385
gold_standard_high_single	RH|P|C36290_72	PF01409a	91	356	r__Root	1.0	201	2.8e-47	1.0	3.1836	1.8844,0.9607,0.3385
gold_standard_high_single	RH|P|C25872_38	PF01409a	136	388	r__Root	1.0	201	8.2e-50	1.0	3.1014	1.8844,0.8785,0.3385
gold_standard_high_single	RH|P|C15212_9	PF01409a	92	340	r__Root	1.0	201	9.5e-48	1.0	3.2717	1.8844,1.0488,0.3385
gold_standard_high_single	RH|P|C4879_44	PF01409a	108	361	r__Root	1.0	466	4.1e-50	1.0	1.8497	0.1157,0.8524,0.8816
gold_standard_high_single	RH|P|C31706_13	PF01409a	92	341	r__Root	1.0	466	6.6e-57	1.0	1.8426	0.0769,0.8841,0.8816
gold_standard_high_single	RH|P|C41493_46	PF01409a	94	344	r__Root	1.0	466	4e-55	0.9999407136	1.8703	0.1008,0.8879,0.8816
gold_standard_high_single	RH|P|C26958_332	PF01409a	93	344	r__Root	1.0	466	2.5e-53	0.9999597349	1.8868	0.0912,0.914,0.8816
gold_standard_high_single	RH|P|C4882_390	PF01409a	108	360	r__Root	1.0	467	1.8e-45	1.0	2.1143	0.0233,0.8185,1.2725
gold_standard_high_single	RH|P|C26440_36	PF01409a	108	367	r__Root	1.0	467	6.3e-51	1.0	2.0776	0.0441,0.761,1.2725
gold_standard_high_single	RH|P|C1743_167	PF01409a	92	341	r__Root	1.0	466	7.7e-56	0.9999310447	1.8789	0.1065,0.8908,0.8816
gold_standard_high_single	RH|P|C2947_10	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C58_677	PF01409a	93	344	r__Root	1.0	466	1.4e-55	0.9999193878	1.8869	0.1065,0.8988,0.8816
gold_standard_high_single	RH|P|C35113_37	PF01409a	92	344	r__Root	1.0	201	2.5e-51	1.0	3.0737	1.8844,0.8508,0.3385
gold_standard_high_single	RH|P|C8100_127	PF01409a	91	342	r__Root	1.0	201	1.9e-50	0.5328812186	3.1116	1.8844,0.8887,0.3385
gold_standard_high_single	RH|P|C33276_365	PF01409a	92	357	r__Root	1.0	201	6.3e-51	1.0	3.1555	1.8844,0.9326,0.3385
gold_standard_high_single	RH|P|C32778_259	PF01409a	94	345	r__Root	1.0	466	5.8e-53	0.9999543214	1.9056	0.0918,0.9322,0.8816
gold_standard_high_single	RH|P|C25466_53	PF01409a	89	352	r__Root	1.0	201	1.5e-48	1.0	3.1876	1.8844,0.9647,0.3385
gold_standard_high_single	RH|P|C21672_12	PF01409a	92	340	r__Root	1.0	201	3.5e-51	1.0	3.1952	1.8844,0.9723,0.3385
gold_standard_high_single	RH|P|C9801_149	PF01409a	94	344	r__Root	1.0	201	1.2e-52	1.0	3.0302	1.8844,0.8073,0.3385
gold_standard_high_single	RH|P|C38766_71	PF01409a	94	344	r__Root	1.0	466	1.3e-52	0.9993941092	1.8629	0.1543,0.8271,0.8816
gold_standard_high_single	RH|P|C19868_55	PF01409a	98	350	r__Root	1.0	466	2.1e-46	0.9999706163	1.8801	0.0864,0.9121,0.8816
gold_standard_high_single	RH|P|C15607_385	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C7731_13	PF01409a	91	343	r__Root	1.0	467	2.4e-52	1.0	2.1475	0.0454,0.8296,1.2725
gold_standard_high_single	RH|P|C10866_17	PF01409a	108	360	r__Root	1.0	467	1e-45	1.0	2.1154	0.0236,0.8193,1.2725
gold_standard_high_single	RH|P|C19019_2	PF01409a	108	372	r__Root	1.0	467	1.6e-48	1.0	2.0655	0.0281,0.7648,1.2725
gold_standard_high_single	RH|P|C11589_1691	PF01409a	97	349	r__Root	1.0	201	2.3e-52	1.0	3.0995	1.8844,0.8766,0.3385
gold_standard_high_single	RH|P|C17338_181	PF01409a	94	344	r__Root	1.0	201	4.7e-53	1.0	2.9983	1.8844,0.7754,0.3385
gold_standard_high_single	RH|P|C11960_689	PF01409a	91	355	r__Root	1.0	201	4e-47	1.0	3.2532	1.8844,1.0303,0.3385
gold_standard_high_single	RH|P|C25746_444	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C9419_253	PF01409a	129	392	r__Root	1.0	201	6.1e-49	1.0	3.1695	1.8844,0.9466,0.3385
gold_standard_high_single	RH|P|C2895_1440	PF01409a	92	349	r__Root	1.0	201	4e-48	1.0	3.1858	1.8844,0.9629,0.3385
gold_standard_high_single	RH|P|C40028_155	PF01409a	93	344	r__Root	1.0	466	1.7e-53	0.9999593127	1.8841	0.0911,0.9114,0.8816
gold_standard_high_single	RH|P|C7063_74	PF01409a	96	360	r__Root	1.0	201	1.8e-50	1.0	3.112	1.8844,0.8891,0.3385
gold_standard_high_single	RH|P|C35735_147	PF01409a	93	345	r__Root	1.0	466	2.9e-54	0.9999565449	1.8962	0.0908,0.9238,0.8816
gold_standard_high_single	RH|P|C23693_188	PF01409a	210	489	r__Root; d__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium	1.0	206	8.5e-94	1.0	0.1127	0.0233,0.0894,0.0
gold_standard_high_single	RH|P|C33713_47	PF01409a	95	344	r__Root	1.0	466	3.8e-56	1.0	1.7578	0.1301,0.746,0.8816
gold_standard_high_single	RH|P|C16156_14	PF01409a	108	361	r__Root	1.0	466	1e-47	0.9998509223	1.9486	0.1156,0.9513,0.8816
gold_standard_high_single	RH|P|C11314_9	PF01409a	92	343	r__Root	1.0	466	1.2e-55	1.0	1.7133	0.1141,0.7176,0.8816
gold_standard_high_single	RH|P|C1878_159	PF01409a	92	341	r__Root	1.0	466	3e-55	1.0	1.7942	0.1179,0.7948,0.8816
gold_standard_high_single	RH|P|C17797_444	PF01409a	93	344	r__Root	1.0	466	2e-53	0.999917761	1.9047	0.1029,0.9202,0.8816
gold_standard_high_single	RH|P|C24007_1491	PF01409a	93	345	r__Root	1.0	466	2.9e-54	0.9999565449	1.8962	0.0908,0.9238,0.8816
gold_standard_high_single	RH|P|C8622_198	PF01409a	93	344	r__Root	1.0	466	6.6e-53	0.999913897	1.9157	0.1034,0.9306,0.8816
gold_standard_high_single	RH|P|C18464_13	PF01409a	108	360	r__Root	1.0	466	2.8e-51	1.0	1.9647	0.1444,0.9387,0.8816
gold_standard_high_single	RH|P|C3023_662	PF01409a	108	363	r__Root	1.0	466	4.3e-48	0.9997853361	1.8472	0.1373,0.8283,0.8816
gold_standard_high_single	RH|P|C4693_18	PF01409a	109	360	r__Root	1.0	466	7.6e-45	0.9989447859	1.9692	0.1562,0.9313,0.8816
gold_standard_high_single	RH|P|C6415_49	PF01409a	91	346	r__Root	1.0	467	2.6e-44	1.0	2.0992	0.0249,0.8018,1.2725
gold_standard_high_single	RH|P|C39158_13	PF01409a	108	372	r__Root	1.0	467	1.6e-48	1.0	2.0655	0.0281,0.7648,1.2725
gold_standard_high_single	RH|P|C16758_51	PF01409a	91	346	r__Root	1.0	467	2.6e-44	1.0	2.0992	0.0249,0.8018,1.2725
gold_standard_high_single	RH|P|C13114_1133	PF01409a	16	265	r__Root	1.0	91	7.6e-07	0.8003498366	4.052	1.506,1.3694,1.1767
gold_standard_high_single	RH|P|C32981_33	PF01409a	94	344	r__Root	1.0	201	2.3e-52	1.0	3.0125	1.8844,0.7896,0.3385
gold_standard_high_single	RH|P|C27343_428	PF01409a	92	341	r__Root	1.0	201	1.5e-48	1.0	3.1484	1.8844,0.9255,0.3385
gold_standard_high_single	RH|P|C21198_228	PF01409a	93	355	r__Root	1.0	201	8.6e-49	1.0	3.1683	1.8844,0.9454,0.3385
gold_standard_high_single	RH|P|C30299_11	PF01409a	94	344	r__Root	1.0	201	6.4e-53	1.0	3.0125	1.8844,0.7896,0.3385
gold_standard_high_single	RH|P|C12468_158	PF01409a	108	361	r__Root	1.0	466	4.4e-48	0.9994849384	1.9002	0.1543,0.8643,0.8816
gold_standard_high_single	RH|P|C31322_42	PF01409a	99	350	r__Root	1.0	466	1.5e-53	0.9999612999	1.8804	0.0901,0.9086,0.8816
